,submitdate_0,startlanguage_0,seed_0,startdate_0,socio1_0,rse1_0,edu2_0,rse3_0,soft2can_0,soft1can_0,open1de_0,rse4de_0,ukrse1_0,org1can_0,org1cz_0,org1swiss_0,org2can[SQ001]_0,org2can[SQ002]_0,org2can[SQ003]_0,org2can[SQ004]_0,org2can[SQ005]_0,org2can[other]_0,ukrse12sa_0,org3us_0,org4us_0,org5us_0,org3nord[1]_0,org3nord[2]_0,org3nord[3]_0,org3nord[4]_0,org3nord[5]_0,org3nord[6]_0,org3nord[7]_0,org3nord[other]_0,org4nord[1]_0,org4nord[2]_0,org4nord[3]_0,org4nord[4]_0,org4nord[5]_0,org4nord[6]_0,org4nord[7]_0,org4nord[8]_0,org4nord[9]_0,org4nord[10]_0,org4nord[other]_0,currentEmp1_0,currentEmp1[other]_0,currentEmp1qde_0,currentEmp1qde[other]_0,currentEmp1qswiss_0,currentEmp1qswiss[other]_0,currentEmp1nl_0,currentEmp1nl[other]_0,currentEmp11qcl_0,currentEmp11qcl[other]_0,currentEmp1qzaf_0,currentEmp11qzaf_0,currentEmp20deqde_0,currentEmp20deqde[other]_0,currentEmp20qus_0,currentEmp20qus[other]_0,currentEmp21deqde_0,currentEmp22deqde_0,currentEmp22deqde[other]_0,currentEmp23deqde_0,currentEmp23deqde[other]_0,currentEmp24deqde_0,currentEmp24deqde[other]_0,prevEmp1_0,prevEmp1[other]_0,prevEmp1qde_0,prevEmp1qde[other]_0,prevEmp1nl_0,prevEmp1nl[other]_0,prevEmp1qswiss_0,prevEmp1qswiss[other]_0,currentEmp5_0,currentEmp6_0,currentEmp60_0,currentEmp12_0,currentEmp10_0,currentEmp10[other]_0,currentEmp11_0,currentEmp13[1]_0,currentEmp13[2]_0,currentEmp13[3]_0,currentEmp13[4]_0,currentEmp13[5]_0,currentEmp13[6]_0,currentEmp13[7]_0,currentEmp13[8]_0,currentEmp13[9]_0,currentEmp13[10]_0,currentEmp13[11]_0,currentEmp13[12]_0,currentEmp13[13]_0,currentEmp13[14]_0,currentEmp13[15]_0,currentEmp13[16]_0,currentEmp13[17]_0,currentEmp13[other]_0,likert0[1]_0,likert0[2]_0,likert0[3]_0,likert0[4]_0,likert0[5]_0,likert1[1]_0,likert1[2]_0,likert1[3]_0,likert1[4]_0,likert1[5]_0,likert3a[SQ001]_0,likert3b[SQ001]_0,likert4a[1]_0,likert4b[1]_0,likert4b[2]_0,likert4c[1]_0,likert4c[2]_0,likert4c[3]_0,likert5b[1]_0,likert5b[2]_0,likert5b[3]_0,likert5a[1]_0,likert5a[2]_0,likert5a[3]_0,turnOver3[SQ001]_0,turnOver3zaf[1]_0,turnOver3zaf[2]_0,turnOver3zaf[3]_0,turnOver3zaf[4]_0,turnOver3zaf[5]_0,turnOver3zaf[6]_0,turnOver3zaf[7]_0,turnOver3zaf[8]_0,turnOver3zaf[9]_0,org3de_0,org4de[1]_0,org4de[2]_0,org4de[3]_0,org4de[4]_0,org4de[5]_0,org4de[6]_0,org4de[7]_0,org4de[8]_0,org4de[9]_0,org4de[10]_0,org4de[other]_0,org5de_0,org5de[other]_0,org6de[1]_0,org6de[2]_0,org6de[3]_0,org6de[4]_0,org6de[5]_0,org6de[6]_0,org6de[7]_0,org6de[other]_0,org7de_0,turnOver4zaf[1]_0,turnOver4zaf[2]_0,turnOver4zaf[3]_0,turnOver4zaf[4]_0,turnOver4zaf[other]_0,currentWork2_0,currentWork1_0,currentWork2qcl[1]_0,currentWork2qcl[2]_0,currentWork2qcl[3]_0,currentWork2qcl[4]_0,currentWork2qcl[other]_0,paper3mod_0,conf1can_0,conf2can_0,ref1uk_0,currentWork3nord_0,proj1can_0,stability1_0,stability2_0,proj8can_0,proj7can_0,proj4can[SQ001]_0,proj4can[SQ002]_0,proj4can[SQ003]_0,proj4can[SQ004]_0,proj4can[SQ006]_0,proj4can[SQ005]_0,proj4can[other]_0,proj5zaf[SQ001]_0,proj5zaf[SQ003]_0,proj5zaf[SQ004]_0,proj5zaf[SQ002]_0,proj5zaf[SQ005]_0,proj5zaf[other]_0,proj6zaf[1]_0,proj6zaf[2]_0,proj6zaf[3]_0,proj6zaf[4]_0,proj6zaf[5]_0,proj6zaf[6]_0,proj6zaf[7]_0,proj6zaf[8]_0,proj6zaf[9]_0,proj6zaf[10]_0,proj6zaf[11]_0,proj6zaf[other]_0,proj5can_0,proj5can[other]_0,train2_0,train4qzaf_0,train3_0,train4_0,train5[1]_0,train5[2]_0,train5[3]_0,train5[4]_0,train5[5]_0,train5[6]_0,train5[other]_0,fund3[1]_0,fund3[2]_0,fund3[3]_0,fund3[4]_0,fund3[5]_0,fund3[6]_0,fund3[7]_0,fund3[other]_0,fund1can_0,fund1can[other]_0,fund3qnl_0,fund1uk_0,fund1nord_0,tool5[SQ003]_0,tool5[SQ004]_0,tool5[SQ005]_0,tool5[SQ006]_0,tool5[SQ007]_0,tool5[SQ009]_0,tool5[other]_0,tool5can[1]_0,tool5can[2]_0,tool5can[3]_0,tool5can[4]_0,tool5can[5]_0,tool5can[6]_0,tool5can[7]_0,tool5can[8]_0,tool5can[9]_0,tool5can[other]_0,tool2_0,tool2[other]_0,tool4can[SQ001]_0,tool4can[SQ002]_0,tool4can[SQ003]_0,tool4can[SQ004]_0,tool4can[SQ005]_0,tool4can[SQ006]_0,tool4can[SQ007]_0,tool4can[SQ008]_0,tool4can[SQ009]_0,tool4can[SQ010]_0,tool4can[SQ011]_0,tool4can[SQ012]_0,tool4can[SQ013]_0,tool4can[SQ014]_0,tool4can[SQ015]_0,tool4can[SQ016]_0,tool4can[SQ017]_0,tool4can[SQ018]_0,tool4can[SQ019]_0,tool4can[SQ020]_0,tool4can[SQ021]_0,tool4can[SQ022]_0,tool4can[SQ023]_0,tool4can[SQ024]_0,tool4can[SQ025]_0,tool4can[SQ026]_0,tool4can[SQ027]_0,tool4can[SQ028]_0,tool4can[SQ029]_0,tool4can[SQ030]_0,tool4can[SQ031]_0,tool4can[SQ032]_0,tool4can[SQ033]_0,tool4can[SQ034]_0,tool4can[SQ035]_0,tool4can[SQ036]_0,tool4can[other]_0,ukrse3[1]_0,ukrse3[2]_0,ukrse3[3]_0,ukrse3[4]_0,ukrse3[5]_0,ukrse3[6]_0,ukrse3[other]_0,skillNord_0,skill2[SQ001]_0,skill2[SQ002]_0,skill2[SQ003]_0,genAI1_0,genAI2[1]_0,genAI2[2]_0,genAI2[3]_0,genAI2[4]_0,genAI2[5]_0,genAI2[6]_0,genAI2[other]_0,genAI3[1]_0,genAI3[2]_0,genAI3[3]_0,genAI3[4]_0,genAI3[5]_0,genAI3[6]_0,genAI3[7]_0,genAI3[other]_0,genAI4[SQ001]_0,genAI5[1]_0,genAI5[2]_0,genAI5[3]_0,genAI6_0,socio3_0,row_id,Year_0,likert2a[1]_0,likert2a[2]_0,open1can[SQ001]_0,likert2b[SQ001]_0,paper2mod[1]_0,paper2mod[2]_0,paper2mod[3]_0,paper2mod[4]_0,paper2mod[5]_0,currentEmp2q_0,edu1_0
929,2026-03-11 08:15:37,en,1026639878,2026-03-11 08:01:05,Finland,True,Computer science,3,True,15+,True,False,True,,,,True,True,False,True,True,,,,,,True,False,True,True,True,True,True,,False,False,False,False,True,True,True,True,True,False,,University,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,RSE,False,,Full Time,Fixed-term,,3.0,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,60%,40%,0% (None at all),0% (None at all),0% (None at all),40%,40%,0% (None at all),20%,0% (None at all),Agree,Agree,,Agree,Agree,,,,Neither agree or disagree,Disagree,Disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Neither likely or unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Regularly change researcher(s),False,False,True,False,,False,False,,,"Yes, it came naturally with the job",1-4,2-3,False,False,,False,False,True,False,False,False,,False,True,False,False,False,,False,False,True,True,True,False,False,False,False,False,False,,,,0,,,False,,,,,,,,False,True,False,False,False,False,False,,,,,,I don't know,True,False,False,True,False,False,,,,,,,,,,,,GNU/Linux,,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Latex,True,True,False,True,True,True,,"Yes, but only in weeks with a low workload",Practical HPC GPU development,Better routine in version control (GIT),"Social skills for interacting with ""clients""",Rarely (a few times a year),False,False,False,False,False,False,Search engine replacement (since they all suck now),True,False,False,False,False,False,False,,It will reduce demand for RSE roles,Same,Decrease,Decrease,"Fact checking, Critical thinking",35 to 44 years,2026_929,2026,5.0,4.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,University of Helsinki,Masters Degree
930,2026-03-11 08:12:09,de-informal,374890441,2026-03-11 08:02:53,Switzerland,True,Mathematical sciences,2,True,8,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,,,This is my first job,,Doktorand,False,,Full Time,Fixed-term,,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,40%,40%,0% (None at all),20%,0% (None at all),60%,40%,0% (None at all),0% (None at all),0% (None at all),Agree,Agree,Neither agree or disagree,,,,,,Neither agree or disagree,,Agree,,,,Very likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,True,PASC24,,,1-4,1,False,False,,False,False,True,False,True,False,,False,True,False,False,False,,False,False,True,True,True,False,False,True,False,False,False,,,,0,,,True,True,False,True,True,False,True,,,,,,,,,,,,,,,True,False,False,True,False,False,,,,,,,,,,,,GNU/Linux,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,True,False,True,,,,,,Weekly,False,True,False,True,False,True,,True,False,False,False,True,False,False,,It will reduce demand for RSE roles,Same,Same,Decrease,,25 to 34 years,2026_930,2026,4.0,4.0,4.0,1.0,2.0,4.0,3.0,5.0,3.0,Eidgenössische Technische Hochschule Zürich ETH,
931,2026-03-11 08:17:31,en,1304562144,2026-03-11 08:04:30,Switzerland,True,Physical sciences,3,True,15+,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,,,University,,Team Leader,,,Full Time,Permanent,,,True,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,,20%,,60%,20%,,40%,,40%,20%,,Strongly Agree,Strongly Agree,Agree,,,,,,Agree,Neither agree or disagree,,,,,Very unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,False,False,,,,1-4,1,False,False,,True,True,True,True,True,False,,False,True,False,False,False,,False,True,True,True,True,False,False,False,False,False,False,,,,1-2,,,False,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,,,,,,,,,,,,macOS,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,,False,True,True,True,True,True,,,,,,Weekly,True,False,False,False,False,True,,False,False,False,False,True,True,False,,It will not significantly change demand for RSEs roles,Increase,Increase,Increase,,35 to 44 years,2026_931,2026,,,4.0,,3.0,3.0,3.0,1.0,1.0,Universität Zürich UZH,
932,2026-03-11 08:21:04,en,747075244,2026-03-11 08:05:41,Switzerland,True,Biological sciences,4,True,15+,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,,,University,,Life Science,True,Expert,Part-time,Permanent,,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,80%,0% (None at all),0% (None at all),0% (None at all),20%,100% (All my time),0% (None at all),0% (None at all),0% (None at all),0% (None at all),Agree,Neither agree or disagree,Neither agree or disagree,,,,,,Strongly Agree,Strongly disagree,Agree,,,,Neither likely or unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,True,False,,,,5-9,1,False,False,,False,False,False,False,True,False,,False,True,False,False,False,,False,True,True,True,True,False,False,True,False,False,True,,,,1-2,,,False,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,,,,,,,,,,,,macOS,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,,False,True,False,True,False,False,,,GPU programming using rust,Design and implement DeepLearning/AI architectures directly in rust,"IT security: improved observability and automated intrusion detection, e.g. anomaly detection",Daily,True,True,False,True,False,False,,True,False,False,False,False,False,False,,It will increase demand for RSE roles,Increase,Increase,Increase,"much stronger software architecture skills, stronger skills in restricting the AI to produce code of wanted quality or architecture (e.g. using interfaces (rust traits) and tests). ",45 to 54 years,2026_932,2026,5.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,1.0,Universität Zürich UZH,
933,,en,768682642,2026-03-11 08:07:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_933,2026,,,,,,,,,,,
934,2026-03-11 08:40:25,en,646933951,2026-03-11 08:12:04,Switzerland,True,Computer science,5 - Mostly other people,True,15+,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,Private Company,,Scientific Software Engineer,False,,Full Time,Permanent,,,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,,80%,0% (None at all),,,20%,80%,20%,,,,Neither agree or disagree,Neither agree or disagree,Disagree,,,,,,Agree,Strongly disagree,Disagree,,,,Neither likely or unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,False,,,,1-4,1,False,True,,False,True,True,False,False,False,,False,True,False,False,False,,False,False,True,True,False,False,False,False,False,False,False,,,,1-2,,,True,False,False,False,False,True,False,,,,,,,,,,,,,,,True,False,True,False,False,True,,,,,,,,,,,,GNU/Linux,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,True,True,True,True,True,,,Mathematics,C++23,Machine Learning,Rarely (a few times a year),True,False,False,False,False,False,,False,False,False,False,True,False,False,Mistral,It will not significantly change demand for RSEs roles,Increase,Same,Same,,45 to 54 years,2026_934,2026,4.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,1.0,,
935,2026-03-11 08:36:02,en,561993912,2026-03-11 08:24:07,Switzerland,True,Computer science,1,True,15+,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,Private Company,,Head of R&D Team,False,,Full Time,Permanent,,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,,20%,0% (None at all),80%,0% (None at all),0% (None at all),40%,0% (None at all),60%,0% (None at all),0% (None at all),Strongly Agree,Strongly Agree,,,,,,,Agree,Agree,,,,,Very unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,False,False,,,,0,,,False,,True,False,True,False,True,False,,False,True,False,False,False,,False,False,True,True,True,False,False,False,False,False,False,Mattermost,,,0,,,False,,,,,,,,,,,,,,,,,,,,,False,False,True,True,False,False,,,,,,,,,,,,macOS,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,True,True,True,False,False,,,,,,Daily,True,False,False,False,False,True,,False,False,False,False,False,True,False,,It will not significantly change demand for RSEs roles,Increase,Increase,Same,,55 to 64 years,2026_935,2026,5.0,1.0,4.0,1.0,,,,,,,
936,2026-03-11 08:51:30,en,471206105,2026-03-11 08:36:08,Switzerland,True,,1,False,10,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,,,Private Company,,Head of DataScience & Research Support,False,,Full Time,Permanent,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Informationswissenschaften,20%,20%,,40%,20%,20%,40%,20%,20%,,Agree,Agree,,,,,,,Agree,Disagree,Strongly disagree,,,,Unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,True,False,,,,1-4,2-3,True,,,False,False,True,False,True,False,POs testen,False,True,False,False,False,,False,True,True,True,True,False,True,False,False,False,False,,,,0,,,False,,,,,,,,,,,,,,,,,,,,,False,True,True,True,False,False,,,,,,,,,,,,GNU/Linux,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,,True,True,True,True,False,False,,,,,,Weekly,True,True,False,True,True,False,,False,True,False,False,True,False,False,,It will not significantly change demand for RSEs roles,Same,Same,Decrease,"Abstraktionsfähigkeit, exzellentes Prompting, hohe Disziplin beim Prüfen des Codes",55 to 64 years,2026_936,2026,5.0,,5.0,1.0,,,,,,Eidgenössische Technische Hochschule Zürich ETH,
937,2026-03-11 08:44:26,en,2090156712,2026-03-11 08:36:25,Switzerland,True,Social sciences,1,False,15+,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,,,This is my first job,,MER,False,,Part-time,Permanent,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0% (None at all),20%,20%,60%,,20%,20%,20%,40%,,Agree,Neither agree or disagree,Neither agree or disagree,,,,,,Neither agree or disagree,Strongly disagree,Disagree,,,,Neither likely or unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,True,True,ad-hoc workshops,,,1-4,1,False,False,,True,False,True,False,False,False,,False,False,False,True,False,,False,False,False,False,False,False,False,False,False,False,False,R-Forge,,,0,,,True,True,True,False,True,True,True,,,,,,,,,,,,,,,False,False,False,True,False,False,,,,,,,,,,,,GNU/Linux,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,False,False,,,,,,Never,,,,,,,,,,,,,,,,It will not significantly change demand for RSEs roles,Same,Same,Same,coding in the first place,45 to 54 years,2026_937,2026,,5.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,Université de Neuchâtel UniNE,
938,2026-03-11 08:52:18,en,1726520512,2026-03-11 08:44:15,Switzerland,True,Engineering and technology,5 - Mostly other people,True,15+,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,,,Private Company,,,,,Full Time,Permanent,,,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,,80%,0% (None at all),0% (None at all),20%,,60%,20%,0% (None at all),20%,,Neither agree or disagree,Disagree,Disagree,,,,,,Disagree,Disagree,Disagree,,,,Neither likely or unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,False,False,,,,1-4,1,False,False,,False,False,True,False,True,False,,False,True,False,False,False,,False,True,True,True,True,False,True,True,False,False,False,,,,1-2,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,False,False,,,,,,,,,,,,GNU/Linux,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,True,Industry,,,,,Monthly,True,True,False,False,False,True,,False,True,False,False,False,False,False,,It will reduce demand for RSE roles,Increase,Increase,Decrease,"critical thinking, understanding field of application even more",35 to 44 years,2026_938,2026,,,3.0,,,,,3.0,,Eidgenössische Technische Hochschule Zürich ETH,
939,2026-03-11 09:18:50,en,816789640,2026-03-11 09:08:02,Switzerland,True,Languages and linguistics,5 - Mostly other people,True,15+,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,,,University,,Consultant,False,,Part-time,Permanent,,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,,60%,0% (None at all),0% (None at all),0% (None at all),40%,40%,20%,0% (None at all),20%,20%,Strongly Agree,Agree,Neither agree or disagree,,,,,,Strongly Agree,Disagree,Neither agree or disagree,,,,Unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,False,,,,1-4,1,False,False,,False,True,True,False,False,False,,False,True,False,False,False,,False,False,True,False,True,False,False,False,False,False,False,,,,0,,,True,False,True,False,False,False,False,,,,,,,,,,,,,,,False,True,False,False,False,False,,,,,,,,,,,,macOS,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,,False,True,False,True,False,False,,,Test-driven development,Project management,,Daily,True,False,False,True,True,False,,True,False,False,False,False,True,False,,It will not significantly change demand for RSEs roles,Increase,Increase,Same,Broad expertise in software development/software architecture,35 to 44 years,2026_939,2026,,,5.0,1.0,4.0,,,,,Universität Zürich UZH,
940,2026-03-11 09:45:51,en,368583068,2026-03-11 09:33:11,Switzerland,True,Computer science,5 - Mostly other people,True,15+,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,,,Private Company,,Research Engineer,False,,Part-time,Permanent,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,80%,20%,0% (None at all),20%,20%,80%,20%,0% (None at all),0% (None at all),20%,Strongly Agree,Agree,Strongly Agree,,,,,,Strongly Agree,,Agree,,,,Very unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,False,True,FOSSDEM,,,1-4,4-5,False,False,,False,False,True,False,True,False,,False,True,False,False,False,,False,False,True,True,True,False,False,True,False,False,False,,,,0,,,False,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True,False,,,,,,,,,,,,GNU/Linux,,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,,,Rust proficiency,Go proficiency,Network Security,Monthly,False,False,False,True,False,False,,True,False,False,False,False,True,False,,It will not significantly change demand for RSEs roles,Increase,Increase,Decrease,Experioence,45 to 54 years,2026_940,2026,,,5.0,1.0,1.0,1.0,4.0,4.0,4.0,Eidgenössische Technische Hochschule Zürich ETH,
941,,en,823399177,2026-03-11 09:41:22,Switzerland,True,Engineering and technology,4,True,10,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research Institute,,,,,,,,,,,,,,,,,,,,,,,,,University,,IT Systemspezialist RDM,True,Specialist for RDM and Scientific IT,Part-time,Permanent,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Infrastructure,60%,0% (None at all),0% (None at all),20%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026_941,2026,,,,,,,,,,,
942,2026-03-11 09:56:17,en,255346722,2026-03-11 09:45:56,Switzerland,True,Physical sciences,5 - Mostly other people,True,8,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,,,University,,Research Software Engineer,False,,Part-time,Permanent,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,80%,0% (None at all),,,20%,80%,20%,,,,Strongly Agree,Strongly Agree,Strongly Agree,,,,,,Neither agree or disagree,Disagree,Agree,,,,Very unlikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,True,,,,1-4,2-3,False,False,,False,False,False,True,True,False,,False,True,False,False,False,,False,False,False,True,True,False,False,True,False,False,False,,,,1-2,,,False,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,True,,,,,,,,,,,,GNU/Linux,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,True,True,,,,,,Daily,True,False,False,False,False,False,,True,True,False,False,False,False,False,,It will not significantly change demand for RSEs roles,Increase,Increase,Same,Critical thinking,25 to 34 years,2026_942,2026,4.0,5.0,5.0,4.0,1.0,,3.0,4.0,3.0,Eidgenössische Technische Hochschule Zürich ETH,
943,2026-03-11 10:03:44,en,1954192639,2026-03-11 09:56:02,United Kingdom,True,Biological sciences,4,True,1,True,False,False,True,,,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,,,,,,,,,,,,,,,,University,,,,,,,,Research Software Engineer,False,,Full Time,Fixed-term,,1.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,20%,80%,0% (None at all),0% (None at all),0% (None at all),80%,0% (None at all),0% (None at all),20%,0% (None at all),Disagree,Disagree,Neither agree or disagree,,,,,,Neither agree or disagree,Strongly disagree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,False,False,,I didn't know I was eligible/this was possible,,1-4,1,False,,,False,False,True,False,True,False,,False,True,False,False,False,,False,False,True,True,False,False,False,False,False,False,False,,,,1-2,,Software Carpentry,False,,,,,,,,False,True,False,False,False,False,False,,,,,False,,False,True,False,False,False,False,,,,,,,,,,,,GNU/Linux,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,,False,True,False,True,False,False,,,Stakeholder management/product ownership,Kubernetes/cloud native,,Daily,True,False,True,False,False,True,,False,False,False,False,False,False,False,Microsoft Copilot,It will not significantly change demand for RSEs roles,Increase,Increase,Decrease,critical thinking,25 to 34 years,2026_943,2026,,,5.0,1.0,,,,,,University of Edinburgh,Masters Degree
