,socio1_0,time2acan_0,time2bcan_0,soft2can_0,proj5_can_0,proj6_can_0,canarie1_can_0,canarie2_can_0,currentEmp5_0,currentEmp7_0,group1_can_0,group1a_can_0,group2_can_0,group3_can_0,paper2_0,paper3_0,paper4_0,open1_can_0,open2_can_0,skill1_0,tool1_0,tool3_can_0,tool4_can_0,tool5_can[multi]_0,tool5_can[multi]_1,tool5_can[multi]_2,tool5_can[multi]_3,tool5_can[multi]_4,tool5_can[multi]_5,tool5_can[multi]_6,data1_can_0,data2_can_0,open4_can_0,open5_can_0,org1_can_0,instit1_can_0,caf1_can_0,rse4de_0,rse3[SQ001]_0,prevEmp1_0,prevEmp2[1]_0,prevEmp2[2]_0,prevEmp2[3]_0,prevEmp2[4]_0,prevEmp2[5]_0,currentWork1_0,currentWork2_0,paper5_0,conf1can_0,open03can_0,open2de_0,open3de_0,open1de_0,train1_0,train2_0,fund1_0,likert2[progRSE1]_0,likert2[progRSE3]_0,likert2[progRSE4]_0,likert2[progRSE5]_0,likert2[progRSE2]_0,socio2_0,socio3_0,ukrse3_0,ukrse10de_0,ukrse11de_0,ukrse2[2]_0,ukrse12de_0,ukrse13de_0,proj4can[3]_1,ukrse2[2]_1,ukrse2[3]_1,edu3_0,time1can[1]_0,time1can[2]_0,currentEmp9_0,prevEmp2[6]_0,prevEmp2[7]_0,prevEmp2[8]_0,fund4[SQ017]_0,tool4can[SQ036]_0,tool4can[SQ037]_0,tool4can[SQ038]_0,tool4can[SQ039]_0,ukrse2[SQ001]_0,likert0[time6zaf]_0,likert0[time7zaf]_0,likert0[time8zaf]_0,likert0[time9zaf]_0,currentEmp2_0,currentEmp13[3]_1,proj2zaf_0,proj3zaf[1]_0,proj3zaf[2]_0,proj3zaf[3]_0,proj5zaf[1]_0,proj5zaf[2]_0,proj5zaf[3]_0,proj5zaf[4]_0,proj5zaf[5]_0,proj6zaf[1]_0,proj6zaf[2]_0,proj6zaf[3]_0,proj6zaf[4]_0,proj6zaf[5]_0,proj6zaf[6]_0,open02zaf[1]_0,open02zaf[2]_0,open02zaf[3]_0,open02zaf[4]_0,open02zaf[5]_0,open02zaf[6]_0,open02zaf[7]_0,open02zaf[8]_0,open02zaf[9]_0,open02zaf[10]_0,tool1zaf_0,fund2[17]_1,fund3[17]_1,fund4[17]_1,org1can_0,row_id,Year_0,currentEmp13[1]_0,fund2[SQ006]_0,fund3[SQ006]_0,fund4[SQ006]_0,currentEmp13[2]_0,currentEmp13[3]_0,currentEmp13[4]_0,currentEmp13[5]_0,currentEmp13[6]_0,currentEmp13[7]_0,currentEmp13[8]_0,tool4can[1]_0,fund2[6]_0,fund3[6]_0,fund4[6]_0,currentEmp13[9]_0,fund2[SQ005]_0,fund3[SQ005]_0,fund4[SQ005]_0,currentEmp13[10]_0,tool4can[2]_0,tool4can[3]_0,tool4can[4]_0,currentEmp13[11]_0,currentEmp13[12]_0,currentEmp13[13]_0,currentEmp13[14]_0,tool4can[5]_0,tool4can[6]_0,tool4can[7]_0,currentEmp13[15]_0,currentEmp13[16]_0,currentEmp13[17]_0,fund2[11]_0,fund3[11]_0,fund4[11]_0,currentEmp13[18]_0,currentEmp13[19]_0,fund2[8]_0,fund3[8]_0,fund4[8]_0,fund2[9]_0,fund3[9]_0,fund4[9]_0,fund2[3]_0,fund3[3]_0,fund4[3]_0,tool4can[8]_0,currentEmp13[20]_0,proj4can[2]_0,likert1[perfCheck4]_0,likert1[perfCheck1]_0,likert1[perfCheck7]_0,likert1[perfCheck6]_0,fund2[SQ002]_0,fund3[SQ002]_0,fund4[SQ002]_0,fund2[13]_0,fund3[13]_0,fund4[13]_0,currentEmp13[21]_0,currentEmp13[22]_0,currentEmp13[23]_0,currentEmp13[24]_0,tool4can[9]_0,currentEmp13[25]_0,tool4can[10]_0,fund2[1]_0,fund3[1]_0,fund4[1]_0,tool4can[11]_0,currentEmp13[26]_0,fund2[2]_0,fund3[2]_0,fund4[2]_0,currentEmp13[27]_0,tool4can[12]_0,fund2[SQ014]_0,fund3[SQ014]_0,fund4[SQ014]_0,fund2[4]_0,fund3[4]_0,fund4[4]_0,currentEmp13[28]_0,fund2[2]_1,fund3[2]_1,fund4[2]_1,currentEmp13[31]_0,currentEmp13[29]_0,currentEmp13[30]_0,currentEmp13[32]_0,likert2[percEmp4]_0,tool4can[13]_0,fund2[SQ009]_0,fund3[SQ009]_0,fund4[SQ009]_0,tool4can[14]_0,tool4can[15]_0,tool4can[16]_0,currentEmp13[33]_0,currentEmp13[34]_0,currentEmp13[35]_0,likert1[turnOver3]_0,likert3[turnOver4]_0,likert1[turnOver1]_0,likert1[turnOver2]_0,likert2[affRec2]_0,likert2[affRec1]_0,likert2[affRec4]_0,likert2[affRec5]_0,likert2[affRec3]_0,likert2[percEmp2]_0,likert2[affSat3]_0,likert2[affSat1]_0,likert2[affSat4]_0,fund2[16]_0,fund3[16]_0,fund4[16]_0,likert2[turnOver6]_0,currentEmp13[36]_0,likert3[satisgen2]_0,likert3[satisgen1]_0,fund2[10]_0,fund3[10]_0,fund4[10]_0,likert2[percEmp1]_0,tool4can[17]_0,tool4can[18]_0,org2_can[multi]_5,tool4can[19]_0,currentEmp13[37]_0,currentEmp13[38]_0,currentEmp13[39]_0,currentEmp13[40]_0,ukrse2[3]_0,tool4can[20]_0,currentEmp13[41]_0,currentEmp13[42]_0,currentEmp13[43]_0,tool4can[21]_0,currentEmp13[44]_0,currentEmp13[45]_0,fund2[7]_0,fund3[7]_0,fund4[7]_0,currentEmp13[46]_0,likert2[affSat2]_0,currentEmp13[47]_0,likert2[turnOver5]_0,likert2[percEmp3]_0,ukrse2[4]_0,org2_can[multi]_0,proj4can[1]_0,currentEmp13[48]_0,tool4can[22]_0,fund2[14]_0,fund3[14]_0,fund4[14]_0,currentEmp13[49]_0,tool4can[24]_0,tool4can[23]_0,currentEmp13[50]_0,currentEmp13[51]_0,currentEmp13[52]_0,currentEmp13[53]_0,currentEmp13[54]_0,currentEmp13[55]_0,tool4can[25]_0,tool4can[26]_0,fund2[4]_1,fund3[4]_1,fund4[4]_1,org2_can[multi]_4,org2_can[multi]_2,currentEmp13[56]_0,tool4can[27]_0,currentEmp13[57]_0,tool4can[28]_0,tool4can[31]_0,fund2[SQ010]_0,fund3[SQ010]_0,fund4[SQ010]_0,tool4can[29]_0,tool4can[30]_0,currentEmp13[58]_0,currentEmp13[59]_0,currentEmp13[60]_0,org2_can[multi]_1,currentEmp13[61]_0,fund2[5]_0,fund3[5]_0,fund4[5]_0,tool4can[32]_0,proj4can[3]_0,currentEmp13[62]_0,currentEmp13[63]_0,fund2[15]_0,fund3[15]_0,fund4[15]_0,org2_can[multi]_3,tool4can[33]_0,ukrse2[1]_0,proj4can[4]_0,tool4can[34]_0,tool4can[35]_0,fund2[12]_0,fund3[12]_0,fund4[12]_0,currentEmp13[64]_0,tool4can[36]_0,fund3[SQ001]_0,fund4[SQ001]_0,currentEmp13[65]_0,edu1_0,edu2_0,edu4_0,conf2can_0,currentEmp10_0,currentEmp11_0,currentEmp12_0,currentEmp1_0,likert0[time1can]_0,likert0[time2can]_0,likert0[time3can]_0,likert0[time4can]_0,likert0[time5can]_0,likert1[perfCheck2]_0,likert1[perfCheck3]_0,likert1[perfCheck5]_0,likert1[turnOver4]_0,open1can[A5]_0,open01can_0,open3can[SQ001]_0,ukrse1_1,paper1_0,proj2_can_0,proj1_can_0,soft1can_0,stability2_0,stability1_0,skill2_0,tool2_0,train3_0,rse1_0,ukrse1_0
896,United States,,,True,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,,5 - Mostly other people,Private company,Freedom to choose own working practices,Desire to advance research,Flexible working hours,Opportunity to develop software,I want to learn new skills,Same researcher(s),False,,True,False,,,,True,2.0,True,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_896,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,Always,Always,Very Often,Always,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,True,False,False,False,,,,False,True,True,False,False,False,False,False,Agree,False,False,False,True,False,False,False,False,False,False,Sometimes,,Never,Often,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,False,False,False,Disagree,False,9,9,False,False,False,Agree,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Strongly Agree,False,Agree,Strongly Agree,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,,,False,PhD,Mathematics,,Space Weather: A Multi-Disciplinary Approach,Permanent -- funded by institutional core funding,3.0,Full Time,Other non-profit,8,2,3,1 (Never),2,Always,Very Often,Always,Never,8,True,,False,True,,3.0,19.0,False,2,"nan, nan, nan",OS X,,True,
897,United States,,,False,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,,3,This is my first job,I want to learn new skills,Desire to work in a research environment,Freedom to choose own working practices,Flexible working hours,Ability to work across disciplines,Same researcher(s),False,,False,False,,,,True,4.0,False,Disagree,Agree,Agree,Neither agree or disagree,Strongly disagree,,,"hobby programming, web app development, playing around with data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_897,2017,False,,,,False,False,False,False,False,False,False,False,,,,True,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,False,False,,,,,,,,,,False,False,True,Very Often,Very Often,Sometimes,Sometimes,,,,,,,False,False,False,False,False,False,False,,,,False,False,,,,False,False,,,,,,,False,,,,False,False,False,False,Agree,False,,,,False,False,False,False,False,False,Never,,Often,Often,Agree,Strongly Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Agree,,,,Neither agree or disagree,False,7,7,,,,Neither agree or disagree,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,False,Agree,False,Agree,Agree,True,,False,False,False,,,,False,False,False,False,False,False,False,False,True,True,True,,,,,,False,True,False,False,False,,,,False,False,False,False,False,,False,,,,False,False,False,False,,,,,False,False,False,False,False,,,,False,False,,,False,Undergraduate degree,Psychology,,,Permanent -- as long as funding is available,1.4,Full Time,University (offering both undergraduate and graduate programs),5,6,4,3,2,Often,Often,Often,Sometimes,8,True,,False,False,,2.0,,False,1,"machine learning, deep learning, bayesian analysis",OS X,Software Carpentry,True,
898,United States,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,University,Freedom to choose own working practices,Ability to work across disciplines,Desire to advance research,Desire to work in a research environment,Opportunity to develop software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_898,2017,False,,,,False,False,False,False,False,False,False,,,,,False,,,,False,,,,False,False,False,False,,,,False,False,True,,,,False,False,,,,,,,,,,,False,,,,,,,,,,,,False,False,False,True,,False,,,,,,False,,,,False,,,,,,,,False,,,,False,False,False,False,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,False,False,False,False,,,False,False,False,,False,False,,,,False,,True,,,,,,False,,,,,False,,,False,False,False,False,False,False,,,,,,,,False,,False,,,,,,,,False,False,False,,False,,,,,,False,False,,,,,,,,,,,,,False,,,,False,PhD,Computer Science,,,Fixed term,4.0,Full Time,University (offering both undergraduate and graduate programs),5,8,2,1 (Never),3,,,,,,,,,,,,20.0,,,"nan, nan, nan",,,True,
899,United States,,,False,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,3,University,Desire to advance research,Opportunity to develop software,Ability to work across disciplines,The salary,Flexible working hours,Same researcher(s),True,,True,False,,,,False,,True,Neither agree or disagree,Disagree,Strongly Agree,Agree,Neither agree or disagree,,,Self taught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_899,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,Always,Always,Very Often,Always,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,False,False,False,False,,,,False,True,True,True,False,False,False,False,Agree,False,True,True,True,False,False,False,False,False,False,Sometimes,,Sometimes,Sometimes,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,False,False,False,Disagree,False,8,9,False,False,False,Neither agree or disagree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Strongly Agree,False,Strongly Agree,Strongly Agree,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,,,False,PhD,Chemistry,,"Rocky Mountain Bioinformatics Conference (ROCKY), UT-KBRIN BIOINFORMATICS SUMMIT",Permanent -- as long as funding is available,3.0,Full Time,University (offering both undergraduate and graduate programs),8,9,6,1 (Never),3,Often,Often,Often,Sometimes,8,True,,False,True,,4.0,13.0,False,1,"nan, nan, nan",GNU/Linux,,True,
900,United States,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Private company,Desire to work in a research environment,The salary,Freedom to choose own working practices,Long-term prospects for continued employment,Opportunity to develop software,Same researcher(s),,,,,,,,,,True,Disagree,Neither agree or disagree,Agree,Neither agree or disagree,Disagree,,,University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_900,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,Very Often,Often,Often,Very Often,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,False,False,False,False,,,,False,True,False,False,False,False,False,False,Strongly disagree,False,True,True,False,False,False,False,False,False,False,Sometimes,,Sometimes,Often,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,False,False,False,Strongly disagree,False,6,9,False,False,False,Neither agree or disagree,True,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Agree,False,Agree,Neither agree or disagree,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,,,False,Masters Degree,Computer Science,,,Fixed term,4.0,Full Time,University (offering both undergraduate and graduate programs),8,6,2,2,3,Often,Very Often,Often,Often,,,,False,,,1.0,3.0,False,1,Time-management; Software debugging practices; Machine Learning,Windows,,True,
901,United States,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Private company,Desire to work in a research environment,Opportunity to develop software,Desire to advance research,Opportunity for career advancement,Long-term prospects for continued employment,Regularly change researcher(s),True,,,False,,,,True,2.0,True,Agree,Disagree,Disagree,Agree,Disagree,,,"one quarter degree program, one quarter self-learning, half on-the-job",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_901,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,Very Often,Sometimes,Sometimes,Sometimes,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,False,False,False,False,,,,False,True,True,False,False,False,False,False,Strongly disagree,False,False,False,False,False,False,False,False,False,False,Often,,Always,Sometimes,Agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Agree,Agree,Strongly Agree,False,False,False,Neither agree or disagree,False,6,7,False,False,False,Disagree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Neither agree or disagree,False,Agree,Neither agree or disagree,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,,,False,Masters Degree,Biological Sciences,,,Permanent -- funded by institutional core funding,1.5,Full Time,Private company,8,2,1 (Never),2,3,Always,Often,Sometimes,Very Often,,False,,False,False,,4.0,2.0,False,1,"Python, Hadoop, D3.js",OS X,"The Carpentries, R-Ladies, ad-hoc at work",True,
902,United States,,,True,,,,,,,,,,,True,False,True,,,,,,,,,,,,,,,,,,,,,,5 - Mostly other people,Private company,Long-term prospects for continued employment,Opportunity to develop software,,,,Regularly change researcher(s),False,,True,True,,,,True,3.0,True,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,On the job,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_902,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,False,False,True,Very Often,Very Often,Often,Never,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,True,False,False,True,,,,False,True,False,True,False,False,False,False,Strongly Agree,False,True,True,True,False,False,False,False,False,False,Never,,Always,Sometimes,Neither agree or disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly Agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,False,False,False,Strongly Agree,False,5,0 - Not at all satisfied,False,False,True,Strongly Agree,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Disagree,False,Strongly disagree,Strongly Agree,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,,,False,Masters Degree,Computer Science,,"Scipy, PyCon",Permanent -- funded by institutional core funding,1.0,Full Time,National laboratory,8,2,2,1 (Never),3,Very Often,Sometimes,Very Often,Always,5,True,5,False,True,,4.0,20.0,False,1,"nan, nan, nan",OS X,,True,
903,United States,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,3,University,Long-term prospects for continued employment,Opportunity to develop software,The salary,Desire to work in a research environment,I want to learn new skills,Regularly change researcher(s),True,,True,False,,,,True,1.0,True,Agree,Agree,Agree,Neither agree or disagree,Neither agree or disagree,,,Self-taught ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_903,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,Often,Sometimes,Sometimes,Often,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,,,,False,False,False,False,False,,,,False,True,True,True,False,False,False,False,Agree,True,False,False,False,False,False,False,False,False,False,Sometimes,,Sometimes,Often,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,True,False,False,Neither agree or disagree,False,5,7,False,False,False,Neither agree or disagree,False,True,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Neither agree or disagree,False,Agree,Strongly Agree,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,,,False,PhD,Biological Sciences,,,Permanent -- funded by institutional core funding,2.0,Full Time,Private company,8,3,2,2,2,Often,Often,Often,Sometimes,5,True,,False,True,,3.0,33.0,True,2,"CUDA, front-end, AI",Other,Intern - direct mentorning,True,
904,United States,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,3,University,Desire to work in a research environment,Freedom to choose own working practices,Desire to advance research,Opportunity to develop software,,Same researcher(s),False,,True,True,,,,True,3.0,False,,Strongly Agree,Agree,Strongly Agree,,,,I learned ad-hoc when I was a graduate student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_904,2017,False,,,,False,True,False,False,False,False,False,False,,,,True,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,,,,,,,False,False,True,Always,Always,Sometimes,Very Often,,,,,,,False,False,False,False,False,False,False,,,,False,False,,,,False,False,,,,,,,False,,,,False,False,False,False,Strongly Agree,False,,,,False,False,False,False,False,False,Sometimes,,Never,Often,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,,,,Agree,False,8,7,,,,Strongly Agree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,Agree,False,Agree,Strongly Agree,True,,False,False,False,,,,False,False,False,False,False,False,False,False,False,True,True,,,,,,False,False,False,False,False,,,,False,False,False,False,False,,False,,,,False,False,False,False,,,,,False,False,False,False,False,,,,False,False,,,False,PhD,Biological Sciences,,APS,Fixed term,1.0,Full Time,University (offering both undergraduate and graduate programs),6,10 (Always),1 (Never),1 (Never),3,,Often,,Always,10 (Always),True,7,False,True,,3.0,5.0,False,1,"teaching, Database management, cloud computing (e.g. AWS, Hadoop)",OS X,local university training,True,
905,United States,,,True,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,2,This is my first job,Freedom to choose own working practices,Flexible working hours,Opportunity to develop software,Ability to work across disciplines,I want to learn new skills,Same researcher(s),False,,False,False,,,,True,1.0,False,Disagree,Disagree,Neither agree or disagree,Neither agree or disagree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_905,2017,False,,,,False,False,False,False,False,False,False,False,,,,True,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,False,False,,,,,,,,,,False,False,True,Never,Never,Sometimes,Sometimes,,,,,,,False,False,False,False,False,False,False,,,,False,False,,,,False,False,,,,,,,False,,,,False,False,False,False,Disagree,True,,,,False,False,False,False,False,False,Never,,Always,Never,Neither agree or disagree,Neither agree or disagree,Disagree,Disagree,Strongly disagree,Neither agree or disagree,Disagree,Disagree,Disagree,,,,Disagree,False,3,2,,,,Disagree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,Disagree,False,Disagree,Disagree,True,,False,False,True,,,,False,True,True,False,False,False,False,False,False,True,False,,,,,,False,True,False,False,True,,,,False,False,False,False,False,,False,,,,True,False,False,False,,,,,False,False,True,False,False,,,,False,False,,,False,Undergraduate degree,Computer Science,,,Permanent -- as long as funding is available,18.0,Full Time,Other non-profit,5,4,2,3,5,Sometimes,Often,Sometimes,Always,8,True,,False,True,,8.0,25.0,False,1,"nan, nan, nan",OS X,,True,
906,United States,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,This is my first job,I want to learn new skills,Desire to advance research,Ability to work across disciplines,Desire to work in a research environment,Long-term prospects for continued employment,Same researcher(s),False,,,False,,,,True,4.0,True,Strongly disagree,Neither agree or disagree,Agree,Disagree,Disagree,,,Self-taught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_906,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,Very Often,Often,Sometimes,Sometimes,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,False,False,False,False,,,,False,True,True,True,False,False,False,False,Neither agree or disagree,False,True,True,True,False,False,False,False,False,False,Sometimes,,Often,Often,Neither agree or disagree,Agree,Neither agree or disagree,Neither agree or disagree,Disagree,Agree,Neither agree or disagree,Agree,Strongly Agree,False,False,False,Disagree,False,8,7,False,False,False,Disagree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Agree,False,Agree,Agree,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,,,False,Masters Degree,Biological Sciences,,,Fixed term,5.0,Full Time,University (offering both undergraduate and graduate programs),3,5,3,3,3,Often,Sometimes,Often,Often,8,True,,False,True,,3.0,7.0,False,1,"Formal software engineering training, Docker training, AWS training",OS X,"Software Carpentry, local university training, university courses",True,
907,United States,,,False,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,This is my first job,Desire to advance research,Desire to work in a research environment,Opportunity for career advancement,I want to learn new skills,,Same researcher(s),False,,False,False,,,,True,2.0,True,Strongly disagree,Neither agree or disagree,Disagree,Agree,Disagree,,,largely self-taught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017_907,2017,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,True,Always,Very Often,Often,Very Often,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,Agree,False,True,True,False,False,False,False,False,False,False,Sometimes,,Often,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,False,False,False,Neither agree or disagree,False,5,6,False,False,False,Agree,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Neither agree or disagree,False,Neither agree or disagree,Agree,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,,,False,PhD,Biological Sciences,,,Fixed term,2.0,Full Time,University (offering both undergraduate and graduate programs),7,8,3,1 (Never),3,Very Often,Very Often,Very Often,Very Often,,False,,False,False,,2.0,0.0,False,1,"testing, moving from production to development, algorithm implementation",OS X,"Software Carpentry, Data Carpentry",True,
